"instance_id";"provider_id";"schedule_date";"session";"location_id";"template_id";"generated_from_template";"notes"
2793;14;"2025-04-24";"FD";11;202;1;""
2794;2;"2025-04-24";"PM";102;349;1;""
2795;15;"2025-04-24";"FD";228;366;1;""
2796;3;"2025-04-24";"FD";228;367;1;""
2797;2;"2025-04-24";"AM";261;375;1;""
2798;5;"2025-04-24";"FD";281;378;1;""
2799;8;"2025-05-22";"FD";2;11;1;""
2800;7;"2025-05-22";"FD";2;12;1;""
2801;6;"2025-05-22";"FD";4;57;1;""
2802;1;"2025-05-22";"FD";4;58;1;""
2803;16;"2025-05-22";"FD";6;104;1;""
2804;13;"2025-05-22";"FD";6;105;1;" Interstim"
2805;11;"2025-05-22";"FD";6;106;1;" Interstim"
2806;4;"2025-05-22";"FD";6;107;1;""
2807;12;"2025-05-22";"FD";8;171;1;""
2808;10;"2025-05-22";"FD";8;172;1;""
2809;14;"2025-05-22";"FD";11;202;1;""
2810;2;"2025-05-22";"PM";102;349;1;""
2811;15;"2025-05-22";"FD";228;366;1;""
2812;3;"2025-05-22";"FD";228;367;1;""
2813;2;"2025-05-22";"AM";261;375;1;""
2814;5;"2025-05-22";"FD";281;378;1;""
2815;8;"2025-06-19";"FD";2;11;1;""
2816;7;"2025-06-19";"FD";2;12;1;""
2817;6;"2025-06-19";"FD";4;57;1;""
2818;1;"2025-06-19";"FD";4;58;1;""
2819;16;"2025-06-19";"FD";6;104;1;""
2820;13;"2025-06-19";"FD";6;105;1;" Interstim"
2821;11;"2025-06-19";"FD";6;106;1;" Interstim"
2822;4;"2025-06-19";"FD";6;107;1;""
2823;12;"2025-06-19";"FD";8;171;1;""
2824;10;"2025-06-19";"FD";8;172;1;""
2825;14;"2025-06-19";"FD";11;202;1;""
2826;2;"2025-06-19";"PM";102;349;1;""
2827;15;"2025-06-19";"FD";228;366;1;""
2828;3;"2025-06-19";"FD";228;367;1;""
2829;2;"2025-06-19";"AM";261;375;1;""
2830;5;"2025-06-19";"FD";281;378;1;""
2831;8;"2025-07-24";"FD";2;11;1;""
2832;7;"2025-07-24";"FD";2;12;1;""
2833;6;"2025-07-24";"FD";4;57;1;""
2834;1;"2025-07-24";"FD";4;58;1;""
2835;16;"2025-07-24";"FD";6;104;1;""
2836;13;"2025-07-24";"FD";6;105;1;" Interstim"
2837;11;"2025-07-24";"FD";6;106;1;" Interstim"
2838;4;"2025-07-24";"FD";6;107;1;""
2839;12;"2025-07-24";"FD";8;171;1;""
2840;10;"2025-07-24";"FD";8;172;1;""
2841;14;"2025-07-24";"FD";11;202;1;""
2842;2;"2025-07-24";"PM";102;349;1;""
2843;15;"2025-07-24";"FD";228;366;1;""
2844;3;"2025-07-24";"FD";228;367;1;""
2845;2;"2025-07-24";"AM";261;375;1;""
2846;5;"2025-07-24";"FD";281;378;1;""
2847;8;"2025-08-21";"FD";2;11;1;""
2848;7;"2025-08-21";"FD";2;12;1;""
2849;6;"2025-08-21";"FD";4;57;1;""
2850;1;"2025-08-21";"FD";4;58;1;""
2851;16;"2025-08-21";"FD";6;104;1;""
2852;13;"2025-08-21";"FD";6;105;1;" Interstim"
2853;11;"2025-08-21";"FD";6;106;1;" Interstim"
2854;4;"2025-08-21";"FD";6;107;1;""
2855;12;"2025-08-21";"FD";8;171;1;""
2856;10;"2025-08-21";"FD";8;172;1;""
2857;14;"2025-08-21";"FD";11;202;1;""
2858;2;"2025-08-21";"PM";102;349;1;""
2859;15;"2025-08-21";"FD";228;366;1;""
2860;3;"2025-08-21";"FD";228;367;1;""
2861;2;"2025-08-21";"AM";261;375;1;""
2862;5;"2025-08-21";"FD";281;378;1;""
2863;8;"2025-09-25";"FD";2;11;1;""
2864;7;"2025-09-25";"FD";2;12;1;""
2865;6;"2025-09-25";"FD";4;57;1;""
2866;1;"2025-09-25";"FD";4;58;1;""
2867;16;"2025-09-25";"FD";6;104;1;""
2868;13;"2025-09-25";"FD";6;105;1;" Interstim"
2869;11;"2025-09-25";"FD";6;106;1;" Interstim"
2870;4;"2025-09-25";"FD";6;107;1;""
2871;12;"2025-09-25";"FD";8;171;1;""
2872;10;"2025-09-25";"FD";8;172;1;""
2873;14;"2025-09-25";"FD";11;202;1;""
2874;2;"2025-09-25";"PM";102;349;1;""
2875;15;"2025-09-25";"FD";228;366;1;""
2876;3;"2025-09-25";"FD";228;367;1;""
2877;2;"2025-09-25";"AM";261;375;1;""
2878;5;"2025-09-25";"FD";281;378;1;""
2879;8;"2025-10-23";"FD";2;11;1;""
2880;7;"2025-10-23";"FD";2;12;1;""
2881;6;"2025-10-23";"FD";4;57;1;""
2882;1;"2025-10-23";"FD";4;58;1;""
2883;16;"2025-10-23";"FD";6;104;1;""
2884;13;"2025-10-23";"FD";6;105;1;" Interstim"
2885;11;"2025-10-23";"FD";6;106;1;" Interstim"
2886;4;"2025-10-23";"FD";6;107;1;""
2887;12;"2025-10-23";"FD";8;171;1;""
2888;10;"2025-10-23";"FD";8;172;1;""
2889;14;"2025-10-23";"FD";11;202;1;""
2890;2;"2025-10-23";"PM";102;349;1;""
2891;15;"2025-10-23";"FD";228;366;1;""
2892;3;"2025-10-23";"FD";228;367;1;""
2893;2;"2025-10-23";"AM";261;375;1;""
2894;5;"2025-10-23";"FD";281;378;1;""
2895;8;"2025-11-20";"FD";2;11;1;""
2896;7;"2025-11-20";"FD";2;12;1;""
2897;6;"2025-11-20";"FD";4;57;1;""
2898;1;"2025-11-20";"FD";4;58;1;""
2899;16;"2025-11-20";"FD";6;104;1;""
2900;13;"2025-11-20";"FD";6;105;1;" Interstim"
2901;11;"2025-11-20";"FD";6;106;1;" Interstim"
2902;4;"2025-11-20";"FD";6;107;1;""
2903;12;"2025-11-20";"FD";8;171;1;""
2904;10;"2025-11-20";"FD";8;172;1;""
2905;14;"2025-11-20";"FD";11;202;1;""
2906;2;"2025-11-20";"PM";102;349;1;""
2907;15;"2025-11-20";"FD";228;366;1;""
2908;3;"2025-11-20";"FD";228;367;1;""
2909;2;"2025-11-20";"AM";261;375;1;""
2910;5;"2025-11-20";"FD";281;378;1;""
2911;8;"2025-12-25";"FD";2;11;1;""
2912;7;"2025-12-25";"FD";2;12;1;""
2913;6;"2025-12-25";"FD";4;57;1;""
2914;1;"2025-12-25";"FD";4;58;1;""
2915;16;"2025-12-25";"FD";6;104;1;""
2916;13;"2025-12-25";"FD";6;105;1;" Interstim"
2917;11;"2025-12-25";"FD";6;106;1;" Interstim"
2918;4;"2025-12-25";"FD";6;107;1;""
2919;12;"2025-12-25";"FD";8;171;1;""
2920;10;"2025-12-25";"FD";8;172;1;""
2921;14;"2025-12-25";"FD";11;202;1;""
2922;2;"2025-12-25";"PM";102;349;1;""
2923;15;"2025-12-25";"FD";228;366;1;""
2924;3;"2025-12-25";"FD";228;367;1;""
2925;2;"2025-12-25";"AM";261;375;1;""
2926;5;"2025-12-25";"FD";281;378;1;""
2927;7;"2025-01-24";"FD";2;5;1;""
2928;3;"2025-01-24";"FD";4;46;1;""
2929;2;"2025-01-24";"FD";4;47;1;""
2930;16;"2025-01-24";"FD";6;90;1;""
2931;5;"2025-01-24";"FD";6;91;1;""
2932;13;"2025-01-24";"FD";8;160;1;""
2933;15;"2025-01-24";"FD";8;161;1;""
2934;1;"2025-01-24";"FD";8;162;1;""
2935;10;"2025-01-24";"FD";10;196;1;""
2936;4;"2025-01-24";"FD";17;229;1;""
2937;11;"2025-01-24";"FD";19;243;1;""
2938;14;"2025-01-24";"FD";19;244;1;""
2939;8;"2025-01-24";"FD";23;257;1;""
2940;12;"2025-01-24";"FD";27;279;1;""
2941;6;"2025-01-24";"FD";50;298;1;""
2942;7;"2025-02-21";"FD";2;5;1;""
2943;3;"2025-02-21";"FD";4;46;1;""
2944;2;"2025-02-21";"FD";4;47;1;""
2945;16;"2025-02-21";"FD";6;90;1;""
2946;5;"2025-02-21";"FD";6;91;1;""
2947;13;"2025-02-21";"FD";8;160;1;""
2948;15;"2025-02-21";"FD";8;161;1;""
2949;1;"2025-02-21";"FD";8;162;1;""
2950;10;"2025-02-21";"FD";10;196;1;""
2951;4;"2025-02-21";"FD";17;229;1;""
2952;11;"2025-02-21";"FD";19;243;1;""
2953;14;"2025-02-21";"FD";19;244;1;""
2954;8;"2025-02-21";"FD";23;257;1;""
2955;12;"2025-02-21";"FD";27;279;1;""
2956;6;"2025-02-21";"FD";50;298;1;""
2957;7;"2025-03-21";"FD";2;5;1;""
2958;3;"2025-03-21";"FD";4;46;1;""
2959;2;"2025-03-21";"FD";4;47;1;""
2960;16;"2025-03-21";"FD";6;90;1;""
2961;5;"2025-03-21";"FD";6;91;1;""
2962;13;"2025-03-21";"FD";8;160;1;""
2963;15;"2025-03-21";"FD";8;161;1;""
2964;1;"2025-03-21";"FD";8;162;1;""
2965;10;"2025-03-21";"FD";10;196;1;""
2966;4;"2025-03-21";"FD";17;229;1;""
2967;11;"2025-03-21";"FD";19;243;1;""
2968;14;"2025-03-21";"FD";19;244;1;""
2969;8;"2025-03-21";"FD";23;257;1;""
2970;12;"2025-03-21";"FD";27;279;1;""
2971;6;"2025-03-21";"FD";50;298;1;""
2972;7;"2025-04-25";"FD";2;5;1;""
2973;3;"2025-04-25";"FD";4;46;1;""
2974;2;"2025-04-25";"FD";4;47;1;""
2975;16;"2025-04-25";"FD";6;90;1;""
2976;5;"2025-04-25";"FD";6;91;1;""
2977;13;"2025-04-25";"FD";8;160;1;""
2978;15;"2025-04-25";"FD";8;161;1;""
2979;1;"2025-04-25";"FD";8;162;1;""
2980;10;"2025-04-25";"FD";10;196;1;""
2981;4;"2025-04-25";"FD";17;229;1;""
2982;11;"2025-04-25";"FD";19;243;1;""
2983;14;"2025-04-25";"FD";19;244;1;""
2984;8;"2025-04-25";"FD";23;257;1;""
2985;12;"2025-04-25";"FD";27;279;1;""
2986;6;"2025-04-25";"FD";50;298;1;""
2987;7;"2025-05-23";"FD";2;5;1;""
2988;3;"2025-05-23";"FD";4;46;1;""
2989;2;"2025-05-23";"FD";4;47;1;""
2990;16;"2025-05-23";"FD";6;90;1;""
2991;5;"2025-05-23";"FD";6;91;1;""
2992;13;"2025-05-23";"FD";8;160;1;""
2993;15;"2025-05-23";"FD";8;161;1;""
2994;1;"2025-05-23";"FD";8;162;1;""
2995;10;"2025-05-23";"FD";10;196;1;""
2996;4;"2025-05-23";"FD";17;229;1;""
2997;11;"2025-05-23";"FD";19;243;1;""
2998;14;"2025-05-23";"FD";19;244;1;""
2999;8;"2025-05-23";"FD";23;257;1;""
3000;12;"2025-05-23";"FD";27;279;1;""
3001;6;"2025-05-23";"FD";50;298;1;""
3002;7;"2025-06-20";"FD";2;5;1;""
3003;3;"2025-06-20";"FD";4;46;1;""
3004;2;"2025-06-20";"FD";4;47;1;""
3005;16;"2025-06-20";"FD";6;90;1;""
3006;5;"2025-06-20";"FD";6;91;1;""
3007;13;"2025-06-20";"FD";8;160;1;""
3008;15;"2025-06-20";"FD";8;161;1;""
3009;1;"2025-06-20";"FD";8;162;1;""
3010;10;"2025-06-20";"FD";10;196;1;""
3011;4;"2025-06-20";"FD";17;229;1;""
3012;11;"2025-06-20";"FD";19;243;1;""
3013;14;"2025-06-20";"FD";19;244;1;""
3014;8;"2025-06-20";"FD";23;257;1;""
3015;12;"2025-06-20";"FD";27;279;1;""
3016;6;"2025-06-20";"FD";50;298;1;""
3017;7;"2025-07-25";"FD";2;5;1;""
3018;3;"2025-07-25";"FD";4;46;1;""
3019;2;"2025-07-25";"FD";4;47;1;""
3020;16;"2025-07-25";"FD";6;90;1;""
3021;5;"2025-07-25";"FD";6;91;1;""
3022;13;"2025-07-25";"FD";8;160;1;""
3023;15;"2025-07-25";"FD";8;161;1;""
3024;1;"2025-07-25";"FD";8;162;1;""
3025;10;"2025-07-25";"FD";10;196;1;""
3026;4;"2025-07-25";"FD";17;229;1;""
3027;11;"2025-07-25";"FD";19;243;1;""
3028;14;"2025-07-25";"FD";19;244;1;""
3029;8;"2025-07-25";"FD";23;257;1;""
3030;12;"2025-07-25";"FD";27;279;1;""
3031;6;"2025-07-25";"FD";50;298;1;""
3032;7;"2025-08-22";"FD";2;5;1;""
3033;3;"2025-08-22";"FD";4;46;1;""
3034;2;"2025-08-22";"FD";4;47;1;""
3035;16;"2025-08-22";"FD";6;90;1;""
3036;5;"2025-08-22";"FD";6;91;1;""
3037;13;"2025-08-22";"FD";8;160;1;""
3038;15;"2025-08-22";"FD";8;161;1;""
3039;1;"2025-08-22";"FD";8;162;1;""
3040;10;"2025-08-22";"FD";10;196;1;""
3041;4;"2025-08-22";"FD";17;229;1;""
3042;11;"2025-08-22";"FD";19;243;1;""
3043;14;"2025-08-22";"FD";19;244;1;""
3044;8;"2025-08-22";"FD";23;257;1;""
3045;12;"2025-08-22";"FD";27;279;1;""
3046;6;"2025-08-22";"FD";50;298;1;""
3047;7;"2025-09-26";"FD";2;5;1;""
3048;3;"2025-09-26";"FD";4;46;1;""
3049;2;"2025-09-26";"FD";4;47;1;""
3050;16;"2025-09-26";"FD";6;90;1;""
3051;5;"2025-09-26";"FD";6;91;1;""
3052;13;"2025-09-26";"FD";8;160;1;""
3053;15;"2025-09-26";"FD";8;161;1;""
3054;1;"2025-09-26";"FD";8;162;1;""
3055;10;"2025-09-26";"FD";10;196;1;""
3056;4;"2025-09-26";"FD";17;229;1;""
3057;11;"2025-09-26";"FD";19;243;1;""
3058;14;"2025-09-26";"FD";19;244;1;""
3059;8;"2025-09-26";"FD";23;257;1;""
3060;12;"2025-09-26";"FD";27;279;1;""
3061;6;"2025-09-26";"FD";50;298;1;""
3062;7;"2025-10-24";"FD";2;5;1;""
3063;3;"2025-10-24";"FD";4;46;1;""
3064;2;"2025-10-24";"FD";4;47;1;""
3065;16;"2025-10-24";"FD";6;90;1;""
3066;5;"2025-10-24";"FD";6;91;1;""
3067;13;"2025-10-24";"FD";8;160;1;""
3068;15;"2025-10-24";"FD";8;161;1;""
3069;1;"2025-10-24";"FD";8;162;1;""
3070;10;"2025-10-24";"FD";10;196;1;""
3071;4;"2025-10-24";"FD";17;229;1;""
3072;11;"2025-10-24";"FD";19;243;1;""
3073;14;"2025-10-24";"FD";19;244;1;""
3074;8;"2025-10-24";"FD";23;257;1;""
3075;12;"2025-10-24";"FD";27;279;1;""
3076;6;"2025-10-24";"FD";50;298;1;""
3077;7;"2025-11-21";"FD";2;5;1;""
3078;3;"2025-11-21";"FD";4;46;1;""
3079;2;"2025-11-21";"FD";4;47;1;""
3080;16;"2025-11-21";"FD";6;90;1;""
3081;5;"2025-11-21";"FD";6;91;1;""
3082;13;"2025-11-21";"FD";8;160;1;""
3083;15;"2025-11-21";"FD";8;161;1;""
3084;1;"2025-11-21";"FD";8;162;1;""
3085;10;"2025-11-21";"FD";10;196;1;""
3086;4;"2025-11-21";"FD";17;229;1;""
3087;11;"2025-11-21";"FD";19;243;1;""
3088;14;"2025-11-21";"FD";19;244;1;""
3089;8;"2025-11-21";"FD";23;257;1;""
3090;12;"2025-11-21";"FD";27;279;1;""
3091;6;"2025-11-21";"FD";50;298;1;""
3092;7;"2025-12-26";"FD";2;5;1;""
3093;3;"2025-12-26";"FD";4;46;1;""
3094;2;"2025-12-26";"FD";4;47;1;""
3095;16;"2025-12-26";"FD";6;90;1;""
3096;5;"2025-12-26";"FD";6;91;1;""
3097;13;"2025-12-26";"FD";8;160;1;""
3098;15;"2025-12-26";"FD";8;161;1;""
3099;1;"2025-12-26";"FD";8;162;1;""
3100;10;"2025-12-26";"FD";10;196;1;""
3101;4;"2025-12-26";"FD";17;229;1;""
3102;11;"2025-12-26";"FD";19;243;1;""
3103;14;"2025-12-26";"FD";19;244;1;""
3104;8;"2025-12-26";"FD";23;257;1;""
3105;12;"2025-12-26";"FD";27;279;1;""
3106;6;"2025-12-26";"FD";50;298;1;""
3107;3;"2025-01-27";"FD";2;34;1;""
3108;4;"2025-01-27";"FD";4;78;1;""
3109;5;"2025-01-27";"FD";5;83;1;""
3110;16;"2025-01-27";"FD";6;146;1;""
3111;15;"2025-01-27";"FD";6;147;1;""
3112;17;"2025-01-27";"FD";6;148;1;""
3113;12;"2025-01-27";"FD";8;184;1;""
3114;9;"2025-01-27";"FD";8;185;1;""
3115;8;"2025-01-27";"FD";8;186;1;""
3116;11;"2025-01-27";"FD";11;217;1;""
3117;2;"2025-01-27";"FD";14;223;1;""
3118;13;"2025-01-27";"FD";23;272;1;""
3119;1;"2025-01-27";"FD";23;273;1;""
3120;7;"2025-01-27";"FD";36;293;1;"gender - Robot w/YONG"
3121;6;"2025-01-27";"FD";50;316;1;""
3122;10;"2025-01-27";"FD";70;326;1;""
3123;3;"2025-02-24";"FD";2;34;1;""
3124;4;"2025-02-24";"FD";4;78;1;""
3125;5;"2025-02-24";"FD";5;83;1;""
3126;16;"2025-02-24";"FD";6;146;1;""
3127;15;"2025-02-24";"FD";6;147;1;""
3128;17;"2025-02-24";"FD";6;148;1;""
3129;12;"2025-02-24";"FD";8;184;1;""
3130;9;"2025-02-24";"FD";8;185;1;""
3131;8;"2025-02-24";"FD";8;186;1;""
3132;11;"2025-02-24";"FD";11;217;1;""
3133;2;"2025-02-24";"FD";14;223;1;""
3134;13;"2025-02-24";"FD";23;272;1;""
3135;1;"2025-02-24";"FD";23;273;1;""
3136;7;"2025-02-24";"FD";36;293;1;"gender - Robot w/YONG"
3137;6;"2025-02-24";"FD";50;316;1;""
3138;10;"2025-02-24";"FD";70;326;1;""
3139;3;"2025-03-24";"FD";2;34;1;""
3140;4;"2025-03-24";"FD";4;78;1;""
3141;5;"2025-03-24";"FD";5;83;1;""
3142;16;"2025-03-24";"FD";6;146;1;""
3143;15;"2025-03-24";"FD";6;147;1;""
3144;17;"2025-03-24";"FD";6;148;1;""
3145;12;"2025-03-24";"FD";8;184;1;""
3146;9;"2025-03-24";"FD";8;185;1;""
3147;8;"2025-03-24";"FD";8;186;1;""
3148;11;"2025-03-24";"FD";11;217;1;""
3149;2;"2025-03-24";"FD";14;223;1;""
3150;13;"2025-03-24";"FD";23;272;1;""
3151;1;"2025-03-24";"FD";23;273;1;""
3152;7;"2025-03-24";"FD";36;293;1;"gender - Robot w/YONG"
3153;6;"2025-03-24";"FD";50;316;1;""
3154;10;"2025-03-24";"FD";70;326;1;""
3155;3;"2025-04-28";"FD";2;34;1;""
3156;4;"2025-04-28";"FD";4;78;1;""
3157;5;"2025-04-28";"FD";5;83;1;""
3158;16;"2025-04-28";"FD";6;146;1;""
3159;15;"2025-04-28";"FD";6;147;1;""
3160;17;"2025-04-28";"FD";6;148;1;""
3161;12;"2025-04-28";"FD";8;184;1;""
3162;9;"2025-04-28";"FD";8;185;1;""
3163;8;"2025-04-28";"FD";8;186;1;""
3164;11;"2025-04-28";"FD";11;217;1;""
3165;2;"2025-04-28";"FD";14;223;1;""
3166;13;"2025-04-28";"FD";23;272;1;""
3167;1;"2025-04-28";"FD";23;273;1;""
3168;7;"2025-04-28";"FD";36;293;1;"gender - Robot w/YONG"
3169;6;"2025-04-28";"FD";50;316;1;""
3170;10;"2025-04-28";"FD";70;326;1;""
3171;3;"2025-05-26";"FD";2;34;1;""
3172;4;"2025-05-26";"FD";4;78;1;""
3173;5;"2025-05-26";"FD";5;83;1;""
3174;16;"2025-05-26";"FD";6;146;1;""
3175;15;"2025-05-26";"FD";6;147;1;""
3176;17;"2025-05-26";"FD";6;148;1;""
3177;12;"2025-05-26";"FD";8;184;1;""
3178;9;"2025-05-26";"FD";8;185;1;""
3179;8;"2025-05-26";"FD";8;186;1;""
3180;11;"2025-05-26";"FD";11;217;1;""
3181;2;"2025-05-26";"FD";14;223;1;""
3182;13;"2025-05-26";"FD";23;272;1;""
3183;1;"2025-05-26";"FD";23;273;1;""
3184;7;"2025-05-26";"FD";36;293;1;"gender - Robot w/YONG"
3185;6;"2025-05-26";"FD";50;316;1;""
3186;10;"2025-05-26";"FD";70;326;1;""
3187;3;"2025-06-23";"FD";2;34;1;""
3188;4;"2025-06-23";"FD";4;78;1;""
3189;5;"2025-06-23";"FD";5;83;1;""
3190;16;"2025-06-23";"FD";6;146;1;""
3191;15;"2025-06-23";"FD";6;147;1;""
3192;17;"2025-06-23";"FD";6;148;1;""
3193;12;"2025-06-23";"FD";8;184;1;""
3194;9;"2025-06-23";"FD";8;185;1;""
3195;8;"2025-06-23";"FD";8;186;1;""
3196;11;"2025-06-23";"FD";11;217;1;""
3197;2;"2025-06-23";"FD";14;223;1;""
3198;13;"2025-06-23";"FD";23;272;1;""
3199;1;"2025-06-23";"FD";23;273;1;""
3200;7;"2025-06-23";"FD";36;293;1;"gender - Robot w/YONG"
3201;6;"2025-06-23";"FD";50;316;1;""
3202;10;"2025-06-23";"FD";70;326;1;""
3203;3;"2025-07-28";"FD";2;34;1;""
3204;4;"2025-07-28";"FD";4;78;1;""
3205;5;"2025-07-28";"FD";5;83;1;""
3206;16;"2025-07-28";"FD";6;146;1;""
3207;15;"2025-07-28";"FD";6;147;1;""
3208;17;"2025-07-28";"FD";6;148;1;""
3209;12;"2025-07-28";"FD";8;184;1;""
3210;9;"2025-07-28";"FD";8;185;1;""
3211;8;"2025-07-28";"FD";8;186;1;""
3212;11;"2025-07-28";"FD";11;217;1;""
3213;2;"2025-07-28";"FD";14;223;1;""
3214;13;"2025-07-28";"FD";23;272;1;""
3215;1;"2025-07-28";"FD";23;273;1;""
3216;7;"2025-07-28";"FD";36;293;1;"gender - Robot w/YONG"
3217;6;"2025-07-28";"FD";50;316;1;""
3218;10;"2025-07-28";"FD";70;326;1;""
3219;3;"2025-08-25";"FD";2;34;1;""
3220;4;"2025-08-25";"FD";4;78;1;""
3221;5;"2025-08-25";"FD";5;83;1;""
3222;16;"2025-08-25";"FD";6;146;1;""
3223;15;"2025-08-25";"FD";6;147;1;""
3224;17;"2025-08-25";"FD";6;148;1;""
3225;12;"2025-08-25";"FD";8;184;1;""
3226;9;"2025-08-25";"FD";8;185;1;""
3227;8;"2025-08-25";"FD";8;186;1;""
3228;11;"2025-08-25";"FD";11;217;1;""
3229;2;"2025-08-25";"FD";14;223;1;""
3230;13;"2025-08-25";"FD";23;272;1;""
3231;1;"2025-08-25";"FD";23;273;1;""
3232;7;"2025-08-25";"FD";36;293;1;"gender - Robot w/YONG"
3233;6;"2025-08-25";"FD";50;316;1;""
3234;10;"2025-08-25";"FD";70;326;1;""
3235;3;"2025-09-29";"FD";2;34;1;""
3236;4;"2025-09-29";"FD";4;78;1;""
3237;5;"2025-09-29";"FD";5;83;1;""
3238;16;"2025-09-29";"FD";6;146;1;""
3239;15;"2025-09-29";"FD";6;147;1;""
3240;17;"2025-09-29";"FD";6;148;1;""
3241;12;"2025-09-29";"FD";8;184;1;""
3242;9;"2025-09-29";"FD";8;185;1;""
3243;8;"2025-09-29";"FD";8;186;1;""
3244;11;"2025-09-29";"FD";11;217;1;""
3245;2;"2025-09-29";"FD";14;223;1;""
3246;13;"2025-09-29";"FD";23;272;1;""
3247;1;"2025-09-29";"FD";23;273;1;""
3248;7;"2025-09-29";"FD";36;293;1;"gender - Robot w/YONG"
3249;6;"2025-09-29";"FD";50;316;1;""
3250;10;"2025-09-29";"FD";70;326;1;""
3251;3;"2025-10-27";"FD";2;34;1;""
3252;4;"2025-10-27";"FD";4;78;1;""
3253;5;"2025-10-27";"FD";5;83;1;""
3254;16;"2025-10-27";"FD";6;146;1;""
3255;15;"2025-10-27";"FD";6;147;1;""
3256;17;"2025-10-27";"FD";6;148;1;""
3257;12;"2025-10-27";"FD";8;184;1;""
3258;9;"2025-10-27";"FD";8;185;1;""
3259;8;"2025-10-27";"FD";8;186;1;""
3260;11;"2025-10-27";"FD";11;217;1;""
3261;2;"2025-10-27";"FD";14;223;1;""
3262;13;"2025-10-27";"FD";23;272;1;""
3263;1;"2025-10-27";"FD";23;273;1;""
3264;7;"2025-10-27";"FD";36;293;1;"gender - Robot w/YONG"
3265;6;"2025-10-27";"FD";50;316;1;""
3266;10;"2025-10-27";"FD";70;326;1;""
3267;3;"2025-11-24";"FD";2;34;1;""
3268;4;"2025-11-24";"FD";4;78;1;""
3269;5;"2025-11-24";"FD";5;83;1;""
3270;16;"2025-11-24";"FD";6;146;1;""
3271;15;"2025-11-24";"FD";6;147;1;""
3272;17;"2025-11-24";"FD";6;148;1;""
3273;12;"2025-11-24";"FD";8;184;1;""
3274;9;"2025-11-24";"FD";8;185;1;""
3275;8;"2025-11-24";"FD";8;186;1;""
3276;11;"2025-11-24";"FD";11;217;1;""
3277;2;"2025-11-24";"FD";14;223;1;""
3278;13;"2025-11-24";"FD";23;272;1;""
3279;1;"2025-11-24";"FD";23;273;1;""
3280;7;"2025-11-24";"FD";36;293;1;"gender - Robot w/YONG"
3281;6;"2025-11-24";"FD";50;316;1;""
3282;10;"2025-11-24";"FD";70;326;1;""
3283;3;"2025-12-29";"FD";2;34;1;""
3284;4;"2025-12-29";"FD";4;78;1;""
3285;5;"2025-12-29";"FD";5;83;1;""
3286;16;"2025-12-29";"FD";6;146;1;""
3287;15;"2025-12-29";"FD";6;147;1;""
3288;17;"2025-12-29";"FD";6;148;1;""
3289;12;"2025-12-29";"FD";8;184;1;""
3290;9;"2025-12-29";"FD";8;185;1;""
3291;8;"2025-12-29";"FD";8;186;1;""
3292;11;"2025-12-29";"FD";11;217;1;""
3293;2;"2025-12-29";"FD";14;223;1;""
3294;13;"2025-12-29";"FD";23;272;1;""
3295;1;"2025-12-29";"FD";23;273;1;""
3296;7;"2025-12-29";"FD";36;293;1;"gender - Robot w/YONG"
3297;6;"2025-12-29";"FD";50;316;1;""
3298;10;"2025-12-29";"FD";70;326;1;""
3299;6;"2025-01-28";"FD";2;29;1;""
3300;7;"2025-01-28";"FD";4;72;1;""
3301;16;"2025-01-28";"FD";6;133;1;""
3302;12;"2025-01-28";"FD";6;134;1;""
3303;11;"2025-01-28";"FD";6;135;1;""
3304;10;"2025-01-28";"FD";6;136;1;""
3305;13;"2025-01-28";"FD";8;181;1;""
3306;15;"2025-01-28";"FD";8;182;1;""
3307;9;"2025-01-28";"FD";17;233;1;""
3308;8;"2025-01-28";"FD";17;234;1;""
3309;1;"2025-01-28";"FD";17;235;1;""
3310;5;"2025-01-28";"FD";50;310;1;""
3311;4;"2025-01-28";"FD";50;311;1;""
3312;2;"2025-01-28";"FD";107;355;1;""
3313;3;"2025-01-28";"FD";138;359;1;""
3314;6;"2025-02-25";"FD";2;29;1;""
3315;7;"2025-02-25";"FD";4;72;1;""
3316;16;"2025-02-25";"FD";6;133;1;""
3317;12;"2025-02-25";"FD";6;134;1;""
3318;11;"2025-02-25";"FD";6;135;1;""
3319;10;"2025-02-25";"FD";6;136;1;""
3320;13;"2025-02-25";"FD";8;181;1;""
3321;15;"2025-02-25";"FD";8;182;1;""
3322;9;"2025-02-25";"FD";17;233;1;""
3323;8;"2025-02-25";"FD";17;234;1;""
3324;1;"2025-02-25";"FD";17;235;1;""
3325;5;"2025-02-25";"FD";50;310;1;""
3326;4;"2025-02-25";"FD";50;311;1;""
3327;2;"2025-02-25";"FD";107;355;1;""
3328;3;"2025-02-25";"FD";138;359;1;""
3329;6;"2025-03-25";"FD";2;29;1;""
3330;7;"2025-03-25";"FD";4;72;1;""
3331;16;"2025-03-25";"FD";6;133;1;""
3332;12;"2025-03-25";"FD";6;134;1;""
3333;11;"2025-03-25";"FD";6;135;1;""
3334;10;"2025-03-25";"FD";6;136;1;""
3335;13;"2025-03-25";"FD";8;181;1;""
3336;15;"2025-03-25";"FD";8;182;1;""
3337;9;"2025-03-25";"FD";17;233;1;""
3338;8;"2025-03-25";"FD";17;234;1;""
3339;1;"2025-03-25";"FD";17;235;1;""
3340;5;"2025-03-25";"FD";50;310;1;""
3341;4;"2025-03-25";"FD";50;311;1;""
